,AMAD,AMTD,Nuclide,Subject,Activity,Solubility,f1,CED,Gonads,R-Marrow,Colon,Lungs,Stomach,Bladder,Breasts,Liver,Oesophagus,Thyroid,Skin,Bone Surface,Muscle,Brain,SI-Wall,Kidneys,Pancreas,Spleen,Thymus,Uterus,Adrenals,Extrathoracic Tissues,Remainder
10,0.312950005914161,0.2,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,5.428551096372246e-08,1.3652537124243512e-10,1.564948245149563e-10,5.934499336368841e-10,3.417624864426047e-10,2.6607723571183055e-10,5.651206239269902e-10,1.7498679098438197e-10,1.3943410746268906e-10,7.296593287114907e-10,1.0799891503848073e-06,1.4464121244845435e-10,1.8937937956803902e-10,2.693022957830702e-10,1.6265831461468105e-10,1.3475710331173666e-10,1.2490266175771254e-10,1.4548140911234434e-10,1.3813521891623727e-10,7.296593287114907e-10,1.3342328361900893e-10,1.4347921643250872e-10,6.387085555940634e-09,2.4027968244815925e-10
11,0.3,0.190943809269768,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,5.671922111443307e-08,1.4256715642324319e-10,1.6328782079151186e-10,6.189863566816015e-10,3.589358056342761e-10,2.733736504222339e-10,5.904178654904749e-10,1.8251086372833166e-10,1.455448807820526e-10,7.599234669977286e-10,1.1284207954746855e-06,1.5091698281303346e-10,1.9755337647942901e-10,2.807171940755587e-10,1.6970563715761085e-10,1.406131230014751e-10,1.304193688442168e-10,1.5180225895163129e-10,1.441748650429958e-10,7.599234669977286e-10,1.3934461146434778e-10,1.4976889188019591e-10,6.4282430944805855e-09,2.5026631895461043e-10
12,0.5,0.331623523904585,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,5.8888630444007187e-08,1.4950802863563317e-10,1.730695597745574e-10,6.652423357763367e-10,3.448127095051309e-10,3.820613957193786e-10,6.136686564158058e-10,1.945625794582876e-10,1.5343687994578942e-10,8.275967357802388e-10,1.1712824388674375e-06,1.600014400905752e-10,2.1012431664792947e-10,3.0189756848307167e-10,1.8005470463578044e-10,1.4973554574499585e-10,1.3679344420610753e-10,1.6122658938250404e-10,1.5231273148971633e-10,8.275967357802388e-10,1.4576932077948409e-10,1.5780046068371427e-10,1.0643424136945277e-08,2.7240149335500913e-10
13,0.7,0.472682461978378,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,6.429975140497856e-08,1.6420440818059798e-10,1.9124518664257353e-10,7.409401087990502e-10,3.597744306270105e-10,4.805617279133355e-10,6.704859166658767e-10,2.1569941841000701e-10,1.6903105921954734e-10,9.284553468611186e-10,1.278713082111453e-06,1.768321997458974e-10,2.3265516490988273e-10,3.3635050911488214e-10,1.990787747190172e-10,1.6590893977006667e-10,1.5025419594233695e-10,1.7837095163129092e-10,1.6799632612465317e-10,9.284553468611186e-10,1.598686255160999e-10,1.7378084145165365e-10,1.417369983528386e-08,3.0550765175137073e-10
14,1.0,0.684264618330735,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,7.191874126727718e-08,1.84552284231878e-10,2.1609453176775297e-10,8.420193638912617e-10,3.886249555928059e-10,5.952777011502231e-10,7.503344090790904e-10,2.4439883882570277e-10,1.9048613632647792e-10,1.06239636089728e-09,1.4300460563940154e-06,1.99834766366256e-10,2.6332663798495074e-10,3.826695996408956e-10,2.2505889171801157e-10,1.8778606734074523e-10,1.6890636227090134e-10,2.0169324346521733e-10,1.8950205372986217e-10,1.06239636089728e-09,1.7947153766223183e-10,1.9579258806360939e-10,1.8301035501215353e-08,3.494720628369376e-10
15,2.0,1.39031623891994,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,8.534236795598131e-08,2.2040534147187478e-10,2.603797405768478e-10,1.0184129945692728e-09,4.4611204741667587e-10,7.898396933265023e-10,8.91041498523916e-10,2.957039602753332e-10,2.2853013871575639e-10,1.3041036117894698e-09,1.6966705483011766e-06,2.408328745540456e-10,3.1808205065699827e-10,4.657713220224043e-10,2.714060625574808e-10,2.2616162807596223e-10,2.0190261935620896e-10,2.4292824781244846e-10,2.275965800598659e-10,1.3041036117894698e-09,2.1404121266609383e-10,2.3486737661038425e-10,2.607310773829976e-08,4.286405160813534e-10
16,3.0,2.09701887276191,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,8.878384483064953e-08,2.2994555483198878e-10,2.7307995349756694e-10,1.0671064334572395e-09,4.6039525390241657e-10,8.546239384787469e-10,9.272973401080424e-10,3.108068685199976e-10,2.39076952647997e-10,1.380998991176826e-09,1.764955478333234e-06,2.5260358823570725e-10,3.340312694355603e-10,4.91058425184572e-10,2.8478232324840115e-10,2.3669255459168576e-10,2.108232242768948e-10,2.5448998738247037e-10,2.381851145542086e-10,1.380998991176826e-09,2.2319166955513283e-10,2.457255553728925e-10,2.9508480608362667e-08,4.536355460348286e-10
17,5.0,3.51090047159474,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,8.707970820739102e-08,2.262479479983063e-10,2.7051866948926936e-10,1.0540554897797424e-09,4.481531606199747e-10,8.701731993930634e-10,9.098701266376802e-10,3.087195526692397e-10,2.3607657659648063e-10,1.384177541756929e-09,1.7309367425384285e-06,2.502628061942496e-10,3.3142379050888276e-10,4.895573927186205e-10,2.8228727270112603e-10,2.3360254190700405e-10,2.0770163045482778e-10,2.5161562439354365e-10,2.352677358406806e-10,1.384177541756929e-09,2.1949376373259297e-10,2.426856382585601e-10,3.182032016123186e-08,4.542874541207418e-10
18,7.0,4.92496943275643,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,8.289105286069489e-08,2.157666375511821e-10,2.590982854775425e-10,1.007201929646672e-09,4.2404751742947955e-10,8.448032815087777e-10,8.663186484180028e-10,2.961751583151346e-10,2.2565446164854486e-10,1.3352497894880137e-09,1.6476007552452076e-06,2.397141736862096e-10,3.1774127881625713e-10,4.707155837838704e-10,2.7047627266492877e-10,2.2314818707972653e-10,1.9825321739031898e-10,2.406639069319437e-10,2.2491425265606065e-10,1.3352497894880137e-09,2.0926998918390332e-10,2.320040431209308e-10,3.1991059432117624e-08,4.379838363653986e-10
19,10.0,7.04618039366642,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,7.681565113696966e-08,2.0029820146264502e-10,2.415166425422724e-10,9.365583820003905e-10,3.897997411798535e-10,7.96470237036229e-10,8.03011001367924e-10,2.7650806870987984e-10,2.0993747009301905e-10,1.253011965020713e-09,1.5267801634155674e-06,2.2346246945086298e-10,2.9645208650804293e-10,4.403794165908286e-10,2.522170456490563e-10,2.0745264307273712e-10,1.8419964844456344e-10,2.2402642333796817e-10,2.0927403201708334e-10,1.253011965020713e-09,1.9422206559215665e-10,2.1587581129710575e-10,3.1148245071441734e-08,4.1078709497103443e-10
20,15.0,10.5816286672579,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,6.919974285191752e-08,1.807276658120485e-10,2.1876667277838753e-10,8.462650463780152e-10,3.4727560141953965e-10,7.28432838464808e-10,7.235556070742923e-10,2.508255377630965e-10,1.8981843933377674e-10,1.1420448219798312e-09,1.3753594711519224e-06,2.024254509549618e-10,2.6875661268088663e-10,4.0025093500880546e-10,2.2853948703526438e-10,1.8742540983921516e-10,1.6634049768215206e-10,2.0265508236686346e-10,1.8923762492073917e-10,1.1420448219798312e-09,1.7520907533175735e-10,1.9521541222298392e-10,2.9332118516934714e-08,3.742180226040321e-10
21,20.0,14.1171195731688,I-131,3MonthOld,MemberOfPublicFullDay,F,1.0,6.408489399487968e-08,1.6751578025598797e-10,2.032121009292367e-10,7.849856876912528e-10,3.1891421511921037e-10,6.80005983150859e-10,6.701567493260851e-10,2.331777843024556e-10,1.761453543806295e-10,1.0644605738602047e-09,1.2736785345623173e-06,1.8803907810114235e-10,2.4976502415249383e-10,3.7248547637765574e-10,2.1233142371590397e-10,1.7384367099413637e-10,1.5425276182711668e-10,1.8810482403638144e-10,1.7561534444301111e-10,1.0644605738602047e-09,1.6238281493676206e-10,1.8116832088053836e-10,2.7818092531449658e-08,3.4869776339507783e-10
